证券代码,证券名称,交易时间,开盘价,最高价,最低价,收盘价,涨跌,涨跌幅%,high-low
IXIC,纳斯达克,2000/12/29,2552.68,2577.02,2456.54,2470.52,-87.24,-3.4108,0.047879837
IXIC,纳斯达克,2001/1/2,2474.16,2474.16,2273.07,2291.86,-178.6599,-7.2317,0.084769604
IXIC,纳斯达克,2001/1/3,2254.56,2618.03,2251.71,2616.69,324.8298,14.1732,0.150732199
IXIC,纳斯达克,2001/1/4,2593.96,2644.8,2549.83,2566.83,-49.8599,-1.9055,0.036568758
IXIC,纳斯达克,2001/1/5,2573.11,2574.62,2395.39,2407.65,-159.1802,-6.2014,0.072155894
IXIC,纳斯达克,2001/1/8,2388.72,2397.06,2299.65,2395.92,-11.73,-0.4872,0.041486049
IXIC,纳斯达克,2001/1/9,2424.69,2474.16,2406.08,2441.3,45.3801,1.8941,0.027902077
IXIC,纳斯达克,2001/1/10,2392.71,2525.28,2376.49,2524.18,82.8799,3.3949,0.060727338
IXIC,纳斯达克,2001/1/11,2495.59,2661.93,2495.01,2640.57,116.3901,4.611,0.064758686
IXIC,纳斯达克,2001/1/12,2639.56,2699.87,2589.63,2626.5,-14.0701,-0.5328,0.041688615
IXIC,纳斯达克,2001/1/16,2631.49,2638.22,2576.95,2618.55,-7.95,-0.3027,0.023497918
IXIC,纳斯达克,2001/1/17,2710.53,2756.63,2668.48,2682.78,64.23,2.4529,0.032499897
IXIC,纳斯达克,2001/1/18,2696.74,2769.98,2661.26,2768.49,85.71,3.1948,0.040040405
IXIC,纳斯达克,2001/1/19,2838.36,2841.25,2752.06,2770.38,1.8899,0.0683,0.031894374
IXIC,纳斯达克,2001/1/22,2759.1,2789.63,2722.96,2757.91,-12.47,-0.4501,0.024189447
IXIC,纳斯达克,2001/1/23,2759.26,2845.39,2736.28,2840.39,82.48,2.9907,0.039100807
IXIC,纳斯达克,2001/1/24,2850.74,2892.36,2828.32,2859.15,18.76,0.6605,0.022389882
IXIC,纳斯达克,2001/1/25,2836.35,2849.56,2753.37,2754.28,-104.8699,-3.6679,0.03433898
IXIC,纳斯达克,2001/1/26,2705.39,2785.62,2686.65,2781.3,27.02,0.981,0.036175405
IXIC,纳斯达克,2001/1/29,2757.29,2840.02,2742.5,2838.34,57.04,2.0508,0.034941181
IXIC,纳斯达克,2001/1/30,2845.01,2861.71,2817.13,2838.35,0.01,0.0004,0.015700712
IXIC,纳斯达克,2001/1/31,2848.11,2872.47,2772.35,2772.73,-65.6201,-2.3119,0.035476951
IXIC,纳斯达克,2001/2/1,2771.57,2796.89,2742.44,2782.79,10.0601,0.3628,0.019660051
IXIC,纳斯达克,2001/2/2,2782.93,2791.58,2660.11,2660.5,-122.29,-4.3945,0.048240268
IXIC,纳斯达克,2001/2/5,2639.65,2656.02,2596.73,2643.21,-17.29,-0.6499,0.022575801
IXIC,纳斯达克,2001/2/6,2641.91,2705.59,2640.23,2664.49,21.28,0.8051,0.024453969
IXIC,纳斯达克,2001/2/7,2615.94,2636.07,2554.76,2607.82,-56.6699,-2.1269,0.031330886
IXIC,纳斯达克,2001/2/8,2625.78,2651.84,2562.02,2562.06,-45.76,-1.7547,0.034457729
IXIC,纳斯达克,2001/2/9,2542.24,2542.62,2455.87,2470.97,-91.0901,-3.5553,0.034713968
IXIC,纳斯达克,2001/2/12,2458.65,2508.27,2435.36,2489.66,18.6899,0.7564,0.029498683
IXIC,纳斯达克,2001/2/13,2510.84,2554.65,2427.47,2427.72,-61.9399,-2.4879,0.051065665
IXIC,纳斯达克,2001/2/14,2437.68,2493.11,2388.4,2491.4,63.6799,2.623,0.042907241
IXIC,纳斯达克,2001/2/15,2536.63,2593.09,2536.63,2552.91,61.51,2.4689,0.022013786
IXIC,纳斯达克,2001/2/16,2444.6,2457.65,2397.43,2425.38,-127.53,-4.9955,0.024808279
IXIC,纳斯达克,2001/2/20,2439.57,2442.99,2317.77,2318.35,-107.0298,-4.4129,0.052617182
IXIC,纳斯达克,2001/2/21,2281.79,2353.51,2257.15,2268.94,-49.4102,-2.1313,0.041804875
IXIC,纳斯达克,2001/2/22,2272.13,2291.69,2185.91,2244.96,-23.98,-1.0569,0.047257319
IXIC,纳斯达克,2001/2/23,2221.27,2264.68,2156.29,2262.51,17.5501,0.7818,0.049044316
IXIC,纳斯达克,2001/2/26,2287.88,2309.73,2238.64,2308.5,45.99,2.0327,0.031262096
IXIC,纳斯达克,2001/2/27,2286.64,2300.18,2206.72,2207.82,-100.6799,-4.3613,0.041480131
IXIC,纳斯达克,2001/2/28,2223.88,2238.06,2127.5,2151.83,-55.99,-2.536,0.050661838
IXIC,纳斯达克,2001/3/1,2126.3,2184.41,2071.03,2183.37,31.54,1.4657,0.053299701
IXIC,纳斯达克,2001/3/2,2111.23,2197.85,2091.55,2117.63,-65.7402,-3.011,0.049574192
IXIC,纳斯达克,2001/3/5,2142.75,2163.09,2127.96,2142.92,25.29,1.1943,0.016373981
IXIC,纳斯达克,2001/3/6,2204.3,2243.78,2202.7,2204.43,61.51,2.8704,0.018478063
IXIC,纳斯达克,2001/3/7,2241.23,2243.75,2201.41,2223.92,19.49,0.8841,0.019050509
IXIC,纳斯达克,2001/3/8,2211.3,2219.87,2161.41,2168.73,-55.1899,-2.4817,0.026687849
IXIC,纳斯达克,2001/3/9,2124.11,2124.11,2041.78,2052.78,-115.95,-5.3464,0.039530915
IXIC,纳斯达克,2001/3/12,2001.68,2004.09,1922.78,1923.38,-129.4,-6.3036,0.041418037
IXIC,纳斯达克,2001/3/13,1948.7,2015.35,1932.63,2014.78,91.4,4.7521,0.041911108
IXIC,纳斯达克,2001/3/14,1948.56,2028.53,1933.4,1972.09,-42.6901,-2.1188,0.048031282
IXIC,纳斯达克,2001/3/15,2023.79,2030.73,1939.38,1940.71,-31.38,-1.5912,0.046027
IXIC,纳斯达克,2001/3/16,1914.58,1940.71,1877.69,1890.91,-49.7999,-2.5661,0.033011588
IXIC,纳斯达克,2001/3/19,1901.45,1953.08,1867.58,1951.18,60.27,3.1874,0.044764139
IXIC,纳斯达克,2001/3/20,1964.45,1974.14,1857.41,1857.44,-93.7401,-4.8043,0.060949816
IXIC,纳斯达克,2001/3/21,1862.74,1896.21,1820.75,1830.23,-27.21,-1.4649,0.040608653
IXIC,纳斯达克,2001/3/22,1845.34,1898.1,1794.21,1897.7,67.47,3.6864,0.056288572
IXIC,纳斯达克,2001/3/23,1938.91,1952.92,1891.99,1928.68,30.9801,1.6325,0.031696503
IXIC,纳斯达克,2001/3/26,1957.71,1960.68,1909.42,1918.49,-10.1901,-0.5283,0.026491821
IXIC,纳斯达克,2001/3/27,1922.7,1979.75,1907.16,1972.23,53.74,2.8012,0.03735535
IXIC,纳斯达克,2001/3/28,1925.3,1925.3,1852.96,1854.13,-118.1,-5.9881,0.038297439
IXIC,纳斯达克,2001/3/29,1838.44,1876.74,1802.76,1820.57,-33.5601,-1.81,0.040217405
IXIC,纳斯达克,2001/3/30,1830.42,1855.58,1794.3,1840.26,19.6901,1.0815,0.033582342
IXIC,纳斯达克,2001/4/2,1835.22,1852.49,1769.66,1782.97,-57.29,-3.1131,0.045743242
IXIC,纳斯达克,2001/4/3,1758.18,1759.01,1660.92,1673,-109.97,-6.1678,0.057379485
IXIC,纳斯达克,2001/4/4,1668.37,1698.21,1619.58,1638.8,-34.2,-2.0442,0.047407899
IXIC,纳斯达克,2001/4/5,1709.91,1785.73,1706.1,1785,146.2,8.9212,0.045617231
IXIC,纳斯达克,2001/4/6,1756.11,1756.11,1700.2,1720.36,-64.64,-3.6213,0.032355244
IXIC,纳斯达克,2001/4/9,1739.66,1757.38,1710.76,1745.71,25.35,1.4735,0.026886347
IXIC,纳斯达克,2001/4/10,1771.68,1868.1,1771.68,1852.03,106.3201,6.0904,0.052993623
IXIC,纳斯达克,2001/4/11,1929.93,1948.08,1884.95,1898.95,46.9199,2.5334,0.032942977
IXIC,纳斯达克,2001/4/12,1881.19,1961.57,1868.76,1961.43,62.4801,3.2902,0.048470064
IXIC,纳斯达克,2001/4/16,1934.7,1946.92,1891.88,1909.57,-51.8601,-2.644,0.028677593
IXIC,纳斯达克,2001/4/17,1872.35,1941.57,1869.34,1923.22,13.65,0.7148,0.037911497
IXIC,纳斯达克,2001/4/18,2005.06,2129.31,1995.91,2079.44,156.22,8.1228,0.064697897
IXIC,纳斯达克,2001/4/19,2100.88,2182.14,2082.24,2182.14,102.7,4.9388,0.046861809
IXIC,纳斯达克,2001/4/20,2171.9,2202.86,2135.32,2163.41,-18.73,-0.8583,0.031139998
IXIC,纳斯达克,2001/4/23,2118.36,2118.77,2046.84,2059.32,-104.0898,-4.8114,0.034538591
IXIC,纳斯达克,2001/4/24,2055.32,2095.89,2012.37,2016.61,-42.7101,-2.074,0.040665152
IXIC,纳斯达克,2001/4/25,2013.42,2066.97,2000.83,2059.8,43.1901,2.1417,0.032521672
IXIC,纳斯达克,2001/4/26,2086.04,2095.83,2032.38,2034.88,-24.92,-1.2098,0.030742136
IXIC,纳斯达克,2001/4/27,2070.24,2082.64,2046.71,2075.68,40.7999,2.005,0.017402694
IXIC,纳斯达克,2001/4/30,2113.11,2159.08,2097.58,2116.24,40.5601,1.9541,0.028897906
IXIC,纳斯达克,2001/5/1,2116.24,2168.42,2088.61,2168.24,52,2.4572,0.037500019
IXIC,纳斯达克,2001/5/2,2205.25,2232.66,2175.13,2220.6,52.3601,2.4149,0.026105267
IXIC,纳斯达克,2001/5/3,2183.07,2183.07,2129.07,2146.2,-74.4002,-3.3505,0.025046878
IXIC,纳斯达克,2001/5/4,2102.61,2191.93,2089.23,2191.53,45.3301,2.1121,0.047986857
IXIC,纳斯达克,2001/5/7,2194.04,2215.37,2166.51,2173.57,-17.96,-0.8195,0.022301855
IXIC,纳斯达克,2001/5/8,2209.01,2210.45,2165.37,2198.77,25.2,1.1594,0.020604867
IXIC,纳斯达克,2001/5/9,2162.3,2189.03,2141.43,2156.63,-42.1401,-1.9165,0.021984693
IXIC,纳斯达克,2001/5/10,2195.52,2197.03,2128.69,2128.86,-27.7698,-1.2876,0.031599681
IXIC,纳斯达克,2001/5/11,2130.74,2140.37,2097.36,2107.43,-21.4302,-1.0067,0.0202993
IXIC,纳斯达克,2001/5/14,2105.36,2105.38,2052.41,2081.92,-25.51,-1.2105,0.025481261
IXIC,纳斯达克,2001/5/15,2086.98,2125.32,2077.5,2085.58,3.6602,0.1758,0.022757132
IXIC,纳斯达克,2001/5/16,2067.6,2171.22,2057.99,2166.44,80.8599,3.8771,0.053559443
IXIC,纳斯达克,2001/5/17,2170.01,2216.36,2167.72,2193.68,27.24,1.2574,0.022190287
IXIC,纳斯达克,2001/5/18,2182.56,2205.65,2172.48,2198.88,5.2,0.237,0.015152878
IXIC,纳斯达克,2001/5/21,2201.45,2305.73,2198.14,2305.59,106.7102,4.8529,0.047785781
IXIC,纳斯达克,2001/5/22,2319.18,2328.05,2291.91,2313.85,8.26,0.3583,0.015645476
IXIC,纳斯达克,2001/5/23,2299.75,2299.75,2243.46,2243.48,-70.3701,-3.0413,0.024781104
IXIC,纳斯达克,2001/5/24,2250.04,2282.19,2226.26,2282.02,38.54,1.7179,0.024812461
IXIC,纳斯达克,2001/5/25,2281.18,2282.43,2242.86,2251.03,-30.99,-1.358,0.017488828
IXIC,纳斯达克,2001/5/29,2239.92,2239.92,2170.58,2175.54,-75.49,-3.3536,0.031445738
IXIC,纳斯达克,2001/5/30,2136.95,2137.67,2077.98,2084.5,-91.04,-4.1847,0.028320183
IXIC,纳斯达克,2001/5/31,2092.53,2140.07,2092.48,2110.49,25.99,1.2468,0.022488573
IXIC,纳斯达克,2001/6/1,2131.12,2157.8,2101.26,2149.44,38.95,1.8455,0.026552019
IXIC,纳斯达克,2001/6/4,2164.7,2174.16,2136.63,2155.93,6.49,0.3019,0.017412562
IXIC,纳斯达克,2001/6/5,2167.31,2244.23,2167.24,2233.66,77.73,3.6054,0.034908009
IXIC,纳斯达克,2001/6/6,2239.86,2249.72,2204.88,2217.73,-15.9299,-0.7132,0.020132678
IXIC,纳斯达克,2001/6/7,2208.03,2264.58,2205.85,2264,46.27,2.0864,0.026276389
IXIC,纳斯达克,2001/6/8,2263.75,2263.75,2202.27,2215.1,-48.8999,-2.1599,0.027534084
IXIC,纳斯达克,2001/6/11,2205.41,2205.41,2150.75,2170.78,-44.3201,-2.0008,0.025096814
IXIC,纳斯达克,2001/6/12,2133.56,2184.2,2105.26,2169.95,-0.8301,-0.0382,0.036810654
IXIC,纳斯达克,2001/6/13,2175.62,2187.16,2121.38,2121.66,-48.29,-2.2254,0.030537078
IXIC,纳斯达克,2001/6/14,2100.74,2101.05,2043.36,2044.07,-77.59,-3.657,0.027841708
IXIC,纳斯达克,2001/6/15,2017.8,2048.32,1992.39,2028.43,-15.6399,-0.7651,0.027685022
IXIC,纳斯达克,2001/6/18,2035.34,2046.63,1987.17,1988.63,-39.8001,-1.9621,0.029483022
IXIC,纳斯达克,2001/6/19,2046.04,2057.19,1978.25,1992.66,4.03,0.2027,0.039128358
IXIC,纳斯达克,2001/6/20,1974.11,2032.67,1973.7,2031.24,38.58,1.9361,0.029440246
IXIC,纳斯达克,2001/6/21,2026.3,2077.43,2014.33,2058.76,27.52,1.3548,0.030844919
IXIC,纳斯达克,2001/6/22,2062,2074.83,2028.07,2034.84,-23.92,-1.1619,0.022794621
IXIC,纳斯达克,2001/6/25,2054.34,2060.06,2026.4,2050.87,16.0302,0.7878,0.016474289
IXIC,纳斯达克,2001/6/26,2022.86,2068.15,2017.34,2064.62,13.75,0.6704,0.024874676
IXIC,纳斯达克,2001/6/27,2068.29,2084.4,2048.88,2074.74,10.1199,0.4902,0.017187742
IXIC,纳斯达克,2001/6/28,2096.88,2157.32,2096.88,2125.46,50.72,2.4446,0.028416185
IXIC,纳斯达克,2001/6/29,2129.89,2180.11,2118.11,2160.54,35.0801,1.6505,0.028851153
IXIC,纳斯达克,2001/7/2,2156.76,2181.05,2140.65,2148.72,-11.8201,-0.5471,0.018696891
IXIC,纳斯达克,2001/7/3,2137.1,2148.18,2123.75,2140.8,-7.9199,-0.3686,0.011437578
IXIC,纳斯达克,2001/7/5,2122.89,2130.96,2079.83,2080.11,-60.6899,-2.8349,0.024286423
IXIC,纳斯达克,2001/7/6,2060.73,2060.73,2001.82,2004.16,-75.9501,-3.6513,0.029003522
IXIC,纳斯达克,2001/7/9,2010.97,2038.17,2000.08,2026.71,22.5499,1.1252,0.018865167
IXIC,纳斯达克,2001/7/10,2043.61,2045.12,1960.15,1962.79,-63.9199,-3.1539,0.042435467
IXIC,纳斯达克,2001/7/11,1954.72,1975.79,1934.67,1972.04,9.25,0.4713,0.021031549
IXIC,纳斯达克,2001/7/12,2033.22,2080.13,2031.84,2075.74,103.7,5.2585,0.023488605
IXIC,纳斯达克,2001/7/13,2068.22,2105.15,2055.56,2084.79,9.05,0.436,0.023838407
IXIC,纳斯达克,2001/7/16,2078.53,2091.68,2025.41,2029.12,-55.67,-2.6703,0.032195422
IXIC,纳斯达克,2001/7/17,2017.47,2067.44,2006.8,2067.32,38.2001,1.8826,0.029769713
IXIC,纳斯达克,2001/7/18,2035.09,2056.06,2003.95,2016.17,-51.15,-2.4742,0.025671297
IXIC,纳斯达克,2001/7/19,2042.32,2079.33,2027.11,2046.59,30.4199,1.5088,0.025434593
IXIC,纳斯达克,2001/7/20,2015.23,2035.52,2009.56,2029.37,-17.22,-0.8414,0.012835522
IXIC,纳斯达克,2001/7/23,2043.84,2047.85,1987.51,1988.56,-40.8099,-2.011,0.029907863
IXIC,纳斯达克,2001/7/24,1980.37,1994.03,1939.28,1959.24,-29.3201,-1.4744,0.027840946
IXIC,纳斯达克,2001/7/25,1962.68,1984.98,1942.58,1984.32,25.08,1.2801,0.021591852
IXIC,纳斯达克,2001/7/26,1980.03,2025.88,1963.21,2022.96,38.64,1.9473,0.031423285
IXIC,纳斯达克,2001/7/27,2020.58,2039.15,2009.94,2029.07,6.11,0.302,0.014428183
IXIC,纳斯达克,2001/7/30,2034.11,2039.01,2009.94,2017.84,-11.23,-0.5535,0.014359525
IXIC,纳斯达克,2001/7/31,2023.97,2057.1,2014.06,2027.13,9.29,0.4604,0.021144639
IXIC,纳斯达克,2001/8/1,2051.56,2078.36,2045.13,2068.38,41.2499,2.0349,0.016117764
IXIC,纳斯达克,2001/8/2,2092.52,2103.16,2061.75,2087.38,19,0.9186,0.019885839
IXIC,纳斯达克,2001/8/3,2079.15,2079.15,2047.62,2066.33,-21.0498,-1.0084,0.015281013
IXIC,纳斯达克,2001/8/6,2047.86,2053.6,2032.51,2034.26,-32.0701,-1.552,0.010322868
IXIC,纳斯达克,2001/8/7,2026.84,2043.48,2013.75,2027.79,-6.47,-0.3181,0.014655581
IXIC,纳斯达克,2001/8/8,2015.75,2038.64,1958.67,1966.36,-61.4301,-3.0294,0.040017247
IXIC,纳斯达克,2001/8/9,1962.48,1971.61,1941.24,1963.32,-3.04,-0.1546,0.015523524
IXIC,纳斯达克,2001/8/10,1957.34,1967.03,1915.99,1956.47,-6.85,-0.3489,0.026290331
IXIC,纳斯达克,2001/8/13,1963.04,1986.33,1951.46,1982.25,25.78,1.3177,0.017710905
IXIC,纳斯达克,2001/8/14,1990.83,1998.59,1961.53,1964.53,-17.72,-0.8939,0.018717151
IXIC,纳斯达克,2001/8/15,1964.2,1975.18,1918.74,1918.89,-45.64,-2.3232,0.028990813
IXIC,纳斯达克,2001/8/16,1899.9,1930.46,1879.07,1930.32,11.4299,0.5957,0.026981343
IXIC,纳斯达克,2001/8/17,1895.42,1903.73,1862.76,1867.01,-63.3099,-3.2798,0.021755861
IXIC,纳斯达克,2001/8/20,1866.29,1881.62,1854.96,1881.35,14.34,0.7681,0.014269975
IXIC,纳斯达克,2001/8/21,1883.44,1893.39,1831.28,1831.3,-50.0499,-2.6603,0.033353697
IXIC,纳斯达克,2001/8/22,1851.75,1860.02,1817.7,1860.01,28.71,1.5677,0.023015275
IXIC,纳斯达克,2001/8/23,1857.52,1883.48,1842.51,1842.97,-17.04,-0.9161,0.021992357
IXIC,纳斯达克,2001/8/24,1863.32,1916.83,1857.73,1916.8,73.8301,4.006,0.031317468
IXIC,纳斯达克,2001/8/27,1912.7,1933.94,1897.63,1912.41,-4.39,-0.229,0.018953634
IXIC,纳斯达克,2001/8/28,1912.67,1916.28,1864.72,1864.98,-47.4301,-2.4801,0.027274899
IXIC,纳斯达克,2001/8/29,1875.44,1879.76,1833.65,1843.17,-21.8099,-1.1694,0.024835593
IXIC,纳斯达克,2001/8/30,1817.19,1833.29,1777.11,1791.68,-51.49,-2.7936,0.031123718
IXIC,纳斯达克,2001/8/31,1784.26,1817.72,1782.1,1805.43,13.75,0.7674,0.019790524
IXIC,纳斯达克,2001/9/4,1802.29,1836.19,1770.76,1770.78,-34.65,-1.9192,0.03628394
IXIC,纳斯达克,2001/9/5,1771.75,1782.5,1715.86,1759.01,-11.77,-0.6647,0.038102461
IXIC,纳斯达克,2001/9/6,1736.2,1753.83,1702.92,1705.64,-53.37,-3.0341,0.029457543
IXIC,纳斯达克,2001/9/7,1694.02,1724.57,1676.42,1687.7,-17.9401,-1.0518,0.028317177
IXIC,纳斯达克,2001/9/10,1673.78,1702.12,1669.94,1695.38,7.6801,0.4551,0.019086835
IXIC,纳斯达克,2001/9/17,1613.83,1629.1,1579.28,1579.55,-115.83,-6.8321,0.031058668
IXIC,纳斯达克,2001/9/18,1591.77,1605.06,1548.85,1555.08,-24.4701,-1.5492,0.035648419
IXIC,纳斯达克,2001/9/19,1560.52,1568.22,1451.31,1527.8,-27.2799,-1.7542,0.077474621
IXIC,纳斯达克,2001/9/20,1494.94,1513.24,1467.1,1470.93,-56.87,-3.7223,0.030965384
IXIC,纳斯达克,2001/9/21,1395.79,1454.04,1387.06,1423.19,-47.7401,-3.2456,0.04715949
IXIC,纳斯达克,2001/9/24,1459.47,1507.51,1459.47,1499.4,76.2101,5.3549,0.032385927
IXIC,纳斯达克,2001/9/25,1505.52,1528.33,1480.69,1501.64,2.24,0.1494,0.031667441
IXIC,纳斯达克,2001/9/26,1514.76,1516.12,1458.34,1464.04,-37.6,-2.5039,0.038855637
IXIC,纳斯达克,2001/9/27,1456.8,1465.7,1418.15,1460.71,-3.3301,-0.2275,0.032979739
IXIC,纳斯达克,2001/9/28,1472.56,1499.58,1466.78,1498.8,38.0901,2.6076,0.022115547
IXIC,纳斯达克,2001/10/1,1491.45,1491.45,1458.41,1480.46,-18.3401,-1.2237,0.022402
IXIC,纳斯达克,2001/10/2,1479.01,1504.24,1473.13,1492.33,11.87,0.8018,0.020898398
IXIC,纳斯达克,2001/10/3,1479.27,1595.48,1473.22,1580.81,88.4801,5.929,0.07972415
IXIC,纳斯达克,2001/10/4,1602.6,1641.56,1581.08,1597.31,16.5,1.0438,0.037538851
IXIC,纳斯达克,2001/10/5,1586.4,1608.76,1548.81,1605.3,7.99,0.5002,0.037976802
IXIC,纳斯达克,2001/10/8,1582.93,1621.11,1574.65,1605.95,0.6499,0.0405,0.029078074
IXIC,纳斯达克,2001/10/9,1604.11,1607.2,1565.97,1570.19,-35.76,-2.2267,0.025988094
IXIC,纳斯达克,2001/10/10,1563.96,1626.99,1558.81,1626.26,56.0701,3.5709,0.042808972
IXIC,纳斯达克,2001/10/11,1649.55,1701.48,1649.55,1701.47,75.21,4.6247,0.030995937
IXIC,纳斯达克,2001/10/12,1690.21,1707.43,1651.24,1703.4,1.9301,0.1134,0.033462795
IXIC,纳斯达克,2001/10/15,1684.04,1698.24,1663.78,1696.31,-7.09,-0.4162,0.020500299
IXIC,纳斯达克,2001/10/16,1704.75,1722.85,1690.54,1722.07,25.7599,1.5186,0.018931892
IXIC,纳斯达克,2001/10/17,1752.94,1754.01,1646.34,1646.34,-75.73,-4.3976,0.063349953
IXIC,纳斯达克,2001/10/18,1648.69,1668,1634.72,1652.72,6.38,0.3875,0.020153768
IXIC,纳斯达克,2001/10/19,1644.49,1675.2,1628.24,1671.31,18.5901,1.1248,0.028432884
IXIC,纳斯达克,2001/10/22,1666.08,1708.09,1660.22,1708.08,36.7699,2.2001,0.028425663
IXIC,纳斯达克,2001/10/23,1720.54,1739.47,1695.22,1704.44,-3.64,-0.2131,0.025767943
IXIC,纳斯达克,2001/10/24,1707.52,1736.17,1697.69,1731.54,27.1001,1.59,0.022413034
IXIC,纳斯达克,2001/10/25,1708.49,1775.51,1683.61,1775.47,43.9299,2.537,0.053147408
IXIC,纳斯达克,2001/10/26,1763.78,1792.87,1763,1768.96,-6.51,-0.3667,0.016800784
IXIC,纳斯达克,2001/10/29,1763.42,1767.97,1699.4,1699.52,-69.4399,-3.9255,0.039556748
IXIC,纳斯达克,2001/10/30,1682.3,1686.68,1646.3,1667.41,-32.11,-1.8894,0.024231754
IXIC,纳斯达克,2001/10/31,1690.12,1721.69,1677.71,1690.2,22.7899,1.3668,0.025876598
IXIC,纳斯达克,2001/11/1,1705.52,1746.65,1683.99,1746.3,56.1001,3.3191,0.03653369
IXIC,纳斯达克,2001/11/2,1741.37,1759.65,1726.61,1745.73,-0.5701,-0.0326,0.018954977
IXIC,纳斯达克,2001/11/5,1768.29,1801.55,1768.29,1793.65,47.92,2.745,0.018634428
IXIC,纳斯达克,2001/11/6,1786.92,1835.49,1777.91,1835.08,41.4299,2.3098,0.031872959
IXIC,纳斯达克,2001/11/7,1821.04,1868.31,1820.28,1837.53,2.4501,0.1335,0.026043944
IXIC,纳斯达克,2001/11/8,1855.68,1888.39,1816.56,1827.77,-9.76,-0.5311,0.038780012
IXIC,纳斯达克,2001/11/9,1824.73,1838.38,1809.29,1828.48,0.71,0.0388,0.015950246
IXIC,纳斯达克,2001/11/12,1826.25,1848,1782.48,1840.13,11.65,0.6371,0.03609832
IXIC,纳斯达克,2001/11/13,1871.47,1893.92,1867.27,1892.11,51.98,2.8248,0.014171284
IXIC,纳斯达克,2001/11/14,1910.45,1922.45,1875.27,1903.19,11.08,0.5856,0.024847765
IXIC,纳斯达克,2001/11/15,1891.36,1922.12,1882.84,1900.57,-2.62,-0.1377,0.020647468
IXIC,纳斯达克,2001/11/16,1903.48,1908.21,1882.53,1898.58,-1.99,-0.1047,0.013549013
IXIC,纳斯达克,2001/11/19,1912.48,1934.7,1905.36,1934.42,35.8401,1.8877,0.015281309
IXIC,纳斯达克,2001/11/20,1926.47,1930.21,1877.79,1880.51,-53.91,-2.7869,0.027533252
IXIC,纳斯达克,2001/11/21,1873.6,1884.49,1853.67,1875.05,-5.46,-0.2903,0.016489769
IXIC,纳斯达克,2001/11/23,1878.91,1905.58,1873.64,1903.2,28.1499,1.5013,0.016903361
IXIC,纳斯达克,2001/11/26,1914.53,1941.31,1906.89,1941.23,38.03,1.9982,0.01788936
IXIC,纳斯达克,2001/11/27,1931.59,1965.09,1902.89,1935.97,-5.26,-0.271,0.032164263
IXIC,纳斯达克,2001/11/28,1921.6,1941.79,1887.97,1887.97,-48,-2.4794,0.02810805
IXIC,纳斯达克,2001/11/29,1898.63,1933.46,1889.29,1933.26,45.29,2.3989,0.023110047
IXIC,纳斯达克,2001/11/30,1929.29,1941.94,1916.73,1930.58,-2.6801,-0.1386,0.013066864
IXIC,纳斯达克,2001/12/3,1915.13,1925.35,1898.98,1904.9,-25.6799,-1.3302,0.013790869
IXIC,纳斯达克,2001/12/4,1917.66,1963.22,1913.92,1963.1,58.2,3.0553,0.025432487
IXIC,纳斯达克,2001/12/5,1980.3,2056.81,1980.3,2046.84,83.74,4.2657,0.03790789
IXIC,纳斯达克,2001/12/6,2045.22,2065.69,2037.64,2054.27,7.4301,0.363,0.013672036
IXIC,纳斯达克,2001/12/7,2043.68,2046.99,2002.34,2021.26,-33.01,-1.6069,0.022053925
IXIC,纳斯达克,2001/12/10,2007.67,2036.54,1989.68,1992.12,-29.14,-1.4417,0.023278468
IXIC,纳斯达克,2001/12/11,2009.93,2032.63,1995.09,2001.93,9.8101,0.4924,0.018641359
IXIC,纳斯达克,2001/12/12,2007.48,2022.76,1975.65,2011.38,9.45,0.472,0.023565457
IXIC,纳斯达克,2001/12/13,1979.84,1985.79,1945.29,1946.51,-64.87,-3.2251,0.020605754
IXIC,纳斯达克,2001/12/14,1945.18,1965.74,1934.6,1953.17,6.66,0.3422,0.015968178
IXIC,纳斯达克,2001/12/17,1950.94,1994.48,1950.94,1987.45,34.2799,1.7551,0.022072057
IXIC,纳斯达克,2001/12/18,1998.36,2010.91,1989.81,2004.76,17.3101,0.871,0.010548199
IXIC,纳斯达克,2001/12/19,1981.65,2007.76,1971.07,1982.89,-21.87,-1.0909,0.01844313
IXIC,纳斯达克,2001/12/20,1969,1972.32,1918.5,1918.54,-64.35,-3.2453,0.027666884
IXIC,纳斯达克,2001/12/21,1941.55,1954.47,1931.87,1945.83,27.2899,1.4224,0.011630611
IXIC,纳斯达克,2001/12/24,1946.84,1953.9,1942.07,1944.48,-1.35,-0.0694,0.006072961
IXIC,纳斯达克,2001/12/26,1948.77,1983.84,1948.77,1960.7,16.22,0.8342,0.017835956
IXIC,纳斯达克,2001/12/27,1967.32,1982.73,1962.12,1976.42,15.7201,0.8018,0.010449162
IXIC,纳斯达克,2001/12/28,1985.71,2002.72,1982.37,1987.26,10.84,0.5485,0.010213158
IXIC,纳斯达克,2001/12/31,1984.31,1989.17,1950.4,1950.4,-36.86,-1.8548,0.019682987
IXIC,纳斯达克,2002/1/2,1965.18,1979.26,1936.56,1979.25,28.85,1.4792,0.021809834
IXIC,纳斯达克,2002/1/3,1987.06,2044.56,1987.06,2044.27,65.02,3.2851,0.028526448
IXIC,纳斯达克,2002/1/4,2061.83,2077.89,2033.56,2059.38,15.1099,0.7391,0.021565004
